smiles,value,units,type,relation,chembl_id,assay_id,organism,source
CC/C=C/[C@H]1C/C=C/C=C\[C@H](O)C[C@@H](O)[C@@H](C)/C=C/C[C@@H](C)/C=C/C=C(C)/C=C/C(=O)O1,20.0,ug.mL-1,MIC,>,CHEMBL1910873,CHEMBL1913917,Escherichia coli,ChEMBL
CC/C=C/[C@H]1C/C=C/C=C\[C@H](O)[C@@H](O)[C@@H](O)[C@@H](C)/C=C/C[C@@H](C)/C=C/C=C(C)/C=C/C(=O)O1,20.0,ug.mL-1,MIC,>,CHEMBL1910874,CHEMBL1913917,Escherichia coli,ChEMBL
CC/C=C/[C@H]1C/C=C/C=C\[C@H](OC)[C@@H](O)[C@@H](O)[C@@H](C)/C=C/C[C@@H](C)/C=C/C=C(C)/C=C/C(=O)O1,20.0,ug.mL-1,MIC,>,CHEMBL1910875,CHEMBL1913917,Escherichia coli,ChEMBL
Fc1ccc([C@H]2N[C@@H](c3ccc(F)cc3)C3CCCC2/C3=N/N=c2/[nH]c(-c3ccccc3)cs2)cc1,50.0,ug.mL-1,MIC,=,CHEMBL1911180,CHEMBL1913223,Escherichia coli,ChEMBL
Fc1cccc([C@H]2N[C@@H](c3cccc(F)c3)C3CCCC2/C3=N/N=c2/[nH]c(-c3ccccc3)cs2)c1,25.0,ug.mL-1,MIC,=,CHEMBL1911181,CHEMBL1913223,Escherichia coli,ChEMBL
Clc1ccc([C@H]2N[C@@H](c3ccc(Cl)cc3)C3CCCC2/C3=N/N=c2/[nH]c(-c3ccccc3)cs2)cc1,100.0,ug.mL-1,MIC,=,CHEMBL1911182,CHEMBL1913223,Escherichia coli,ChEMBL
Clc1ccccc1[C@H]1N[C@@H](c2ccccc2Cl)C2CCCC1/C2=N/N=c1/[nH]c(-c2ccccc2)cs1,6.25,ug.mL-1,MIC,=,CHEMBL1911183,CHEMBL1913223,Escherichia coli,ChEMBL
Cc1ccc([C@H]2N[C@@H](c3ccc(C)cc3)C3CCCC2/C3=N/N=c2/[nH]c(-c3ccccc3)cs2)cc1,12.5,ug.mL-1,MIC,=,CHEMBL1911184,CHEMBL1913223,Escherichia coli,ChEMBL
COc1ccc([C@H]2N[C@@H](c3ccc(OC)cc3)C3CCCC2/C3=N/N=c2/[nH]c(-c3ccccc3)cs2)cc1,100.0,ug.mL-1,MIC,=,CHEMBL1911185,CHEMBL1913223,Escherichia coli,ChEMBL
c1ccc(-c2cs/c(=N\N=C3\C4CCCC3[C@H](c3ccccc3)N[C@@H]4c3ccccc3)n2-c2ccccc2)cc1,200.0,ug.mL-1,MIC,=,CHEMBL1911186,CHEMBL1913223,Escherichia coli,ChEMBL
Fc1ccc([C@H]2N[C@@H](c3ccc(F)cc3)C3CCCC2/C3=N/N=c2\scc(-c3ccccc3)n2-c2ccccc2)cc1,100.0,ug.mL-1,MIC,=,CHEMBL1911187,CHEMBL1913223,Escherichia coli,ChEMBL
Fc1cccc([C@H]2N[C@@H](c3cccc(F)c3)C3CCCC2/C3=N/N=c2\scc(-c3ccccc3)n2-c2ccccc2)c1,12.5,ug.mL-1,MIC,=,CHEMBL1911188,CHEMBL1913223,Escherichia coli,ChEMBL
Clc1ccc([C@H]2N[C@@H](c3ccc(Cl)cc3)C3CCCC2/C3=N/N=c2\scc(-c3ccccc3)n2-c2ccccc2)cc1,100.0,ug.mL-1,MIC,=,CHEMBL1911189,CHEMBL1913223,Escherichia coli,ChEMBL
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,12.5,ug.mL-1,MIC,=,CHEMBL372795,CHEMBL1913223,Escherichia coli,ChEMBL
Cc1[nH]cnc1/C=N/NC(=O)c1cnc2c(C(F)(F)F)cccc2c1O,0.4,ug.mL-1,MIC,=,CHEMBL1911465,CHEMBL1913519,Escherichia coli,ChEMBL
COc1ccc2[nH]cc(/C=N/NC(=O)c3cnc4c(C(F)(F)F)cccc4c3O)c2c1,0.1,ug.mL-1,MIC,=,CHEMBL1911466,CHEMBL1913519,Escherichia coli,ChEMBL
COC(=O)Cc1cc(/C=N/NC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)co1,3.12,ug.mL-1,MIC,=,CHEMBL1911467,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(N/N=C/c1cnc[nH]1)c1cnc2c(C(F)(F)F)cccc2c1O,0.2,ug.mL-1,MIC,=,CHEMBL1911468,CHEMBL1913519,Escherichia coli,ChEMBL
Cc1cccc2c(/C=N/NC(=O)c3cnc4c(C(F)(F)F)cccc4c3O)c[nH]c12,0.1,ug.mL-1,MIC,=,CHEMBL1911469,CHEMBL1913519,Escherichia coli,ChEMBL
Cn1nnc2cc(/C=N\NC(=O)c3cnc4c(C(F)(F)F)cccc4c3O)ccc21,0.4,ug.mL-1,MIC,=,CHEMBL1911470,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(N/N=C/N1C=c2cnoc2=CC1)c1cnc2c(C(F)(F)F)cccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1911471,CHEMBL1913519,Escherichia coli,ChEMBL
Cn1cccc1/C=N\NC(=O)c1cnc2c(C(F)(F)F)cccc2c1O,0.1,ug.mL-1,MIC,=,CHEMBL1911472,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(N/N=C/c1ccc2c(c1)CCO2)c1cnc2c(C(F)(F)F)cccc2c1O,12.5,ug.mL-1,MIC,=,CHEMBL1911473,CHEMBL1913519,Escherichia coli,ChEMBL
COc1ccc(/C=N/NC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)c(F)c1,0.1,ug.mL-1,MIC,=,CHEMBL1911474,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(N/N=C/c1ccc(OC(F)(F)C(F)F)cc1)c1cnc2c(C(F)(F)F)cccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1911475,CHEMBL1913519,Escherichia coli,ChEMBL
CSc1ccccc1/C=N/NC(=O)c1cnc2c(C(F)(F)F)cccc2c1O,6.25,ug.mL-1,MIC,=,CHEMBL1911476,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(N/N=C/c1cc(F)ccc1O)c1cnc2c(C(F)(F)F)cccc2c1O,0.1,ug.mL-1,MIC,=,CHEMBL1911477,CHEMBL1913519,Escherichia coli,ChEMBL
COc1ccc(/C=N/NC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)cc1,0.4,ug.mL-1,MIC,=,CHEMBL1911478,CHEMBL1913519,Escherichia coli,ChEMBL
COc1ccc(/C=N/NC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)cc1O,12.5,ug.mL-1,MIC,=,CHEMBL1911479,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(N/N=C/c1ccncc1)c1cnc2c(C(F)(F)F)cccc2c1O,12.5,ug.mL-1,MIC,=,CHEMBL1911480,CHEMBL1913519,Escherichia coli,ChEMBL
Cc1ccc(/C=N/NC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)cc1,3.12,ug.mL-1,MIC,=,CHEMBL1911481,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(NNC(=S)Nc1cccnc1)c1cnc2c(C(F)(F)F)cccc2c1O,3.12,ug.mL-1,MIC,=,CHEMBL1911482,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(NNC(=S)Nc1cccc(Cl)c1)c1cnc2c(C(F)(F)F)cccc2c1O,3.12,ug.mL-1,MIC,=,CHEMBL1911483,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(NNC(=S)Nc1ccccc1F)c1cnc2c(C(F)(F)F)cccc2c1O,0.1,ug.mL-1,MIC,=,CHEMBL1911484,CHEMBL1913519,Escherichia coli,ChEMBL
Cc1ccc(NC(=S)NNC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)cc1,12.5,ug.mL-1,MIC,=,CHEMBL1911485,CHEMBL1913519,Escherichia coli,ChEMBL
COc1ccc(NC(=S)NNC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)cc1,6.25,ug.mL-1,MIC,=,CHEMBL1911486,CHEMBL1913519,Escherichia coli,ChEMBL
Cc1cc(C)cc(NC(=O)NNC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)c1,3.12,ug.mL-1,MIC,=,CHEMBL1911487,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(NNC(=O)c1cnc2c(C(F)(F)F)cccc2c1O)Nc1cccc(Cl)c1,3.12,ug.mL-1,MIC,=,CHEMBL1911488,CHEMBL1913519,Escherichia coli,ChEMBL
COc1ccc(NC(=O)NNC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)cc1,0.1,ug.mL-1,MIC,=,CHEMBL1911489,CHEMBL1913519,Escherichia coli,ChEMBL
Cc1ccc(NC(=O)NNC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)cc1,0.2,ug.mL-1,MIC,=,CHEMBL1911490,CHEMBL1913519,Escherichia coli,ChEMBL
CCc1ccc(NC(=O)NNC(=O)c2cnc3c(C(F)(F)F)cccc3c2O)cc1,3.12,ug.mL-1,MIC,=,CHEMBL1911491,CHEMBL1913519,Escherichia coli,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.05,ug.mL-1,MIC,=,CHEMBL8,CHEMBL1913519,Escherichia coli,ChEMBL
C[C@H]1C[C@@H]2[C@H](CC[C@](C)(O)/C=C3\[C@H](O)[C@@H](C)C[C@@]3(O)C1=O)C2(C)C,4.68,ug.mL-1,MIC,=,CHEMBL1909983,CHEMBL1912804,Escherichia coli,ChEMBL
CCOC(=O)C1C(c2ccccc2)NC(=S)NC1(O)C(F)(F)F,15000.0,ug.mL-1,MIC,>=,CHEMBL1910244,CHEMBL1912166,Escherichia coli,ChEMBL
CCOC(=O)C1C(c2ccc(C)cc2)NC(=S)NC1(O)C(F)(F)F,20000.0,ug.mL-1,MIC,>=,CHEMBL1910245,CHEMBL1912166,Escherichia coli,ChEMBL
CC(C)(C)OC(=O)N(Cc1ccccc1)CC(OS(=O)(=O)c1c(Cl)cccc1Cl)c1ccccc1,50000.0,nM,MIC,<,CHEMBL1911798,CHEMBL1913097,Escherichia coli,ChEMBL
CC(C)(C)OC(=O)N(Cc1ccccc1)CC(OS(=O)(=O)c1ccc(F)cc1)c1ccccc1,50000.0,nM,MIC,<,CHEMBL1911799,CHEMBL1913097,Escherichia coli,ChEMBL
CC(C)(C)OC(=O)N(Cc1ccccc1)CC(OS(=O)(=O)c1ccc([N+](=O)[O-])cc1)c1ccccc1,50000.0,nM,MIC,<,CHEMBL1911801,CHEMBL1913097,Escherichia coli,ChEMBL
CC(C)(C)OC(=O)N(Cc1ccccc1)CC(OS(=O)(=O)c1ccc(C#N)cc1)c1ccccc1,50000.0,nM,MIC,<,CHEMBL1911802,CHEMBL1913097,Escherichia coli,ChEMBL
CC(C)(C)OC(=O)N(Cc1ccccc1)CC(OS(=O)(=O)c1cccc2ccccc12)c1ccccc1,50000.0,nM,MIC,<,CHEMBL1911803,CHEMBL1913097,Escherichia coli,ChEMBL
CC(C)(C)OC(=O)N(Cc1ccccc1)CC(OS(=O)(=O)c1ccc2ccccc2c1)c1ccccc1,50000.0,nM,MIC,<,CHEMBL1911805,CHEMBL1913097,Escherichia coli,ChEMBL
Cc1ccc(S(=O)(=O)OC(CN(Cc2ccccc2)C(=O)OC(C)(C)C)c2ccccc2)cc1,50000.0,nM,MIC,<,CHEMBL1911806,CHEMBL1913097,Escherichia coli,ChEMBL
CC(C)(C)OC(=O)N(Cc1ccccc1)CC(OS(=O)(=O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccccc1,50000.0,nM,MIC,<,CHEMBL1911807,CHEMBL1913097,Escherichia coli,ChEMBL
CCOC(=O)C1C(c2ccc(OC)cc2)NC(=S)NC1(O)C(F)(F)F,15000.0,ug.mL-1,MIC,>=,CHEMBL1910247,CHEMBL1912166,Escherichia coli,ChEMBL
CCOC(=O)C1C(c2ccc(N(C)C)cc2)NC(=S)NC1(O)C(F)(F)F,20000.0,ug.mL-1,MIC,>=,CHEMBL1910248,CHEMBL1912166,Escherichia coli,ChEMBL
CCOC(=O)C1C(c2ccc(O)cc2)NC(=S)NC1(O)C(F)(F)F,20000.0,ug.mL-1,MIC,>=,CHEMBL1910249,CHEMBL1912166,Escherichia coli,ChEMBL
CCOC(=O)C1C(c2ccc(C)cc2)NC(=O)NC1(O)C(F)(F)F,20000.0,ug.mL-1,MIC,>=,CHEMBL1910251,CHEMBL1912166,Escherichia coli,ChEMBL
CCOC(=O)C1C(c2ccc(Cl)cc2)NC(=O)NC1(O)C(F)(F)F,15000.0,ug.mL-1,MIC,>=,CHEMBL1910252,CHEMBL1912166,Escherichia coli,ChEMBL
CCOC(=O)C1C(c2ccc(O)cc2)NC(=O)NC1(O)C(F)(F)F,20000.0,ug.mL-1,MIC,>=,CHEMBL1533792,CHEMBL1912166,Escherichia coli,ChEMBL
CCOC(=O)C1C(c2cccs2)NC(=O)NC1(O)C(F)(F)F,20000.0,ug.mL-1,MIC,>=,CHEMBL1371158,CHEMBL1912166,Escherichia coli,ChEMBL
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,125000.0,ug.mL-1,MIC,=,CHEMBL1440,CHEMBL1912166,Escherichia coli,ChEMBL
O=C1Nc2ccccc2C1C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,150.0,ug.mL-1,MIC,=,CHEMBL1911943,CHEMBL1912230,Escherichia coli,ChEMBL
N#Cc1ccc2[nH]cc(C(C(=O)c3ccccc3)C3C(=O)Nc4ccccc43)c2c1,150.0,ug.mL-1,MIC,=,CHEMBL1911944,CHEMBL1912230,Escherichia coli,ChEMBL
Cc1[nH]c2ccc([N+](=O)[O-])cc2c1C(C(=O)c1ccccc1)C1C(=O)Nc2ccccc21,150.0,ug.mL-1,MIC,=,CHEMBL1912028,CHEMBL1912230,Escherichia coli,ChEMBL
Cn1cc(C(C(=O)c2ccccc2)C2C(=O)Nc3ccccc32)c2ccccc21,150.0,ug.mL-1,MIC,=,CHEMBL1912029,CHEMBL1912230,Escherichia coli,ChEMBL
O=C1Nc2ccccc2C1C(C(=O)c1ccccc1)c1c[nH]c2ccc(Br)cc12,150.0,ug.mL-1,MIC,=,CHEMBL1912030,CHEMBL1912230,Escherichia coli,ChEMBL
O=C1Nc2ccccc2C1C(C(=O)c1ccccc1)c1c[nH]c2ccc([N+](=O)[O-])cc12,150.0,ug.mL-1,MIC,=,CHEMBL1912031,CHEMBL1912230,Escherichia coli,ChEMBL
COC(=O)c1ccc2[nH]cc(C(C(=O)c3ccccc3)C3C(=O)Nc4ccccc43)c2c1,150.0,ug.mL-1,MIC,=,CHEMBL1912032,CHEMBL1912230,Escherichia coli,ChEMBL
Cc1[nH]c2ccccc2c1C(C(=O)c1ccccc1)C1C(=O)Nc2ccccc21,150.0,ug.mL-1,MIC,=,CHEMBL1912033,CHEMBL1912230,Escherichia coli,ChEMBL
O=C1Nc2ccccc2C1C(C(=O)c1ccccc1)c1c[nH]c2ccc(Cl)cc12,150.0,ug.mL-1,MIC,=,CHEMBL1912034,CHEMBL1912230,Escherichia coli,ChEMBL
O=C1Nc2ccccc2C1C(C(=O)c1ccccc1)c1c(-c2ccccc2)[nH]c2ccccc12,150.0,ug.mL-1,MIC,=,CHEMBL1912035,CHEMBL1912230,Escherichia coli,ChEMBL
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,12.5,ug.mL-1,MIC,=,CHEMBL29,CHEMBL1912230,Escherichia coli,ChEMBL
CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O,6.25,ug.mL-1,MIC,=,CHEMBL372795,CHEMBL1912230,Escherichia coli,ChEMBL
O=C1C(Sc2ncccn2)=C(Sc2ncccn2)C(=O)c2ccccc21,500.0,ug.mL-1,MIC,=,CHEMBL1910542,CHEMBL1912736,Escherichia coli,ChEMBL
C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,128.0,ug.mL-1,MIC,=,CHEMBL719,CHEMBL1918866,Escherichia coli,ChEMBL
COc1ccc2nnc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,2.0,ug.mL-1,MIC,=,CHEMBL1916547,CHEMBL1919740,Escherichia coli,ChEMBL
COc1cc2c(ccc(=O)n2CCN2CCC(NCc3cc4c(cn3)OCCO4)CC2)cn1,8.0,ug.mL-1,MIC,=,CHEMBL1916546,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,0.5,ug.mL-1,MIC,=,CHEMBL1916545,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ncc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,2.0,ug.mL-1,MIC,=,CHEMBL1916544,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ncc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,2.0,ug.mL-1,MIC,=,CHEMBL1916543,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,0.25,ug.mL-1,MIC,=,CHEMBL1914480,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,0.5,ug.mL-1,MIC,=,CHEMBL1916542,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2c(C)nc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,8.0,ug.mL-1,MIC,>,CHEMBL1916541,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2c(C)cc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,0.5,ug.mL-1,MIC,=,CHEMBL1916540,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,1.5,ug.mL-1,MIC,=,CHEMBL1916539,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)OC2,0.5,ug.mL-1,MIC,=,CHEMBL1916538,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CC2,8.0,ug.mL-1,MIC,>,CHEMBL1916537,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CS2,8.0,ug.mL-1,MIC,>,CHEMBL1916536,CHEMBL1919740,Escherichia coli,ChEMBL
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(F)cc54)CC3)nc2N1,0.25,ug.mL-1,MIC,=,CHEMBL1824043,CHEMBL1919740,Escherichia coli,ChEMBL
N#Cc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,0.25,ug.mL-1,MIC,=,CHEMBL1824041,CHEMBL1919740,Escherichia coli,ChEMBL
O=C1COc2ccccc2N1CCN1CCC(NCc2cc3c(cn2)OCCO3)CC1,8.0,ug.mL-1,MIC,=,CHEMBL1916535,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,0.25,ug.mL-1,MIC,=,CHEMBL1824044,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2c(c1)N(CCN1CCC(NCc3cc4c(cn3)OCCO4)CC1)C(=O)CO2,1.0,ug.mL-1,MIC,=,CHEMBL1916534,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2ncc(F)c(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2n1,0.06,ug.mL-1,MIC,=,CHEMBL1916533,CHEMBL1919740,Escherichia coli,ChEMBL
COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,0.13,ug.mL-1,MIC,=,CHEMBL1916532,CHEMBL1919740,Escherichia coli,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,970.0,nM,MIC,<=,CHEMBL8,CHEMBL1921195,Escherichia coli,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)CCl)CC3)c(F)cc2c1=O,970.0,nM,MIC,<=,CHEMBL572618,CHEMBL1921195,Escherichia coli,ChEMBL
CC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,7800.0,nM,MIC,=,CHEMBL573097,CHEMBL1921195,Escherichia coli,ChEMBL
CCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,31200.0,nM,MIC,=,CHEMBL574972,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,31200.0,nM,MIC,=,CHEMBL584126,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,31200.0,nM,MIC,=,CHEMBL574259,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,62500.0,nM,MIC,=,CHEMBL575381,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,15600.0,nM,MIC,=,CHEMBL575170,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCCCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,62500.0,nM,MIC,=,CHEMBL575387,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCCCCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,125000.0,nM,MIC,=,CHEMBL574277,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCCCCCCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,125000.0,nM,MIC,=,CHEMBL573544,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCCCCCCCCCC(=O)OCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,125000.0,nM,MIC,=,CHEMBL573526,CHEMBL1921195,Escherichia coli,ChEMBL
CCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,7800.0,nM,MIC,=,CHEMBL573584,CHEMBL1921195,Escherichia coli,ChEMBL
CC(C)(C)OC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,1900.0,nM,MIC,=,CHEMBL572619,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,7800.0,nM,MIC,=,CHEMBL577581,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,125000.0,nM,MIC,=,CHEMBL575615,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCCCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,125000.0,nM,MIC,=,CHEMBL579250,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCCCCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,125000.0,nM,MIC,=,CHEMBL573798,CHEMBL1921195,Escherichia coli,ChEMBL
CCCCCCCCCCCCOC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,125000.0,nM,MIC,=,CHEMBL577568,CHEMBL1921195,Escherichia coli,ChEMBL
CC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,1900.0,nM,MIC,=,CHEMBL573543,CHEMBL1921195,Escherichia coli,ChEMBL
O=C(O)c1cn(C2CC2)c2cc(N3CCN(C(=O)CO)CC3)c(F)cc2c1=O,970.0,nM,MIC,<=,CHEMBL583949,CHEMBL1921195,Escherichia coli,ChEMBL
